source,year,state,total_activities,sdg_1_coverage,sdg_1_name,sdg_2_coverage,sdg_2_name,sdg_3_coverage,sdg_3_name,sdg_4_coverage,sdg_4_name,sdg_5_coverage,sdg_5_name,sdg_6_coverage,sdg_6_name,sdg_7_coverage,sdg_7_name,sdg_8_coverage,sdg_8_name,sdg_9_coverage,sdg_9_name,sdg_10_coverage,sdg_10_name,sdg_11_coverage,sdg_11_name,sdg_12_coverage,sdg_12_name,sdg_13_coverage,sdg_13_name,sdg_14_coverage,sdg_14_name,sdg_15_coverage,sdg_15_name,sdg_16_coverage,sdg_16_name,sdg_17_coverage,sdg_17_name
VIC_Shepparton_Urban_2023,2023,VIC,46,0.1304,No Poverty,0.0,Zero Hunger,0.6522,Good Health and Well-being,0.087,Quality Education,0.0217,Gender Equality,0.0652,Clean Water and Sanitation,0.1304,Affordable and Clean Energy,0.7174,Decent Work and Economic Growth,0.1087,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.3913,Sustainable Cities and Communities,0.1522,Responsible Consumption and Production,0.3696,Climate Action,0.0,Life Below Water,0.0652,Life on Land,0.2609,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
VIC_Southern Grampians_Rural_2023,2023,VIC,58,0.0517,No Poverty,0.0,Zero Hunger,0.5172,Good Health and Well-being,0.0345,Quality Education,0.0517,Gender Equality,0.0345,Clean Water and Sanitation,0.0517,Affordable and Clean Energy,0.6897,Decent Work and Economic Growth,0.0517,"Industry, Innovation and Infrastructure",0.0172,Reduced Inequalities,0.5345,Sustainable Cities and Communities,0.0345,Responsible Consumption and Production,0.1897,Climate Action,0.0,Life Below Water,0.0345,Life on Land,0.3621,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
NSW_Newcastle_Urban_2023,2023,NSW,92,0.0109,No Poverty,0.0,Zero Hunger,0.5435,Good Health and Well-being,0.1087,Quality Education,0.0543,Gender Equality,0.1957,Clean Water and Sanitation,0.1304,Affordable and Clean Energy,0.7065,Decent Work and Economic Growth,0.1739,"Industry, Innovation and Infrastructure",0.0109,Reduced Inequalities,0.2717,Sustainable Cities and Communities,0.0761,Responsible Consumption and Production,0.3261,Climate Action,0.0761,Life Below Water,0.163,Life on Land,0.1957,"Peace, Justice and Strong Institutions",0.0109,Partnerships for the Goals
VIC_Stonnington_Urban_2023,2023,VIC,33,0.0606,No Poverty,0.0,Zero Hunger,0.697,Good Health and Well-being,0.0303,Quality Education,0.0606,Gender Equality,0.0303,Clean Water and Sanitation,0.0,Affordable and Clean Energy,0.8182,Decent Work and Economic Growth,0.1515,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.697,Sustainable Cities and Communities,0.0303,Responsible Consumption and Production,0.2424,Climate Action,0.0,Life Below Water,0.0303,Life on Land,0.303,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
VIC_Strathbogie_Rural_2023,2023,VIC,73,0.0274,No Poverty,0.0,Zero Hunger,0.3836,Good Health and Well-being,0.1233,Quality Education,0.0685,Gender Equality,0.0411,Clean Water and Sanitation,0.0685,Affordable and Clean Energy,0.4795,Decent Work and Economic Growth,0.0685,"Industry, Innovation and Infrastructure",0.0137,Reduced Inequalities,0.3699,Sustainable Cities and Communities,0.0685,Responsible Consumption and Production,0.1918,Climate Action,0.0,Life Below Water,0.0822,Life on Land,0.3014,"Peace, Justice and Strong Institutions",0.0137,Partnerships for the Goals
VIC_Towong_Rural_2023,2023,VIC,39,0.1538,No Poverty,0.0,Zero Hunger,0.5128,Good Health and Well-being,0.0256,Quality Education,0.0256,Gender Equality,0.0769,Clean Water and Sanitation,0.0256,Affordable and Clean Energy,0.641,Decent Work and Economic Growth,0.1538,"Industry, Innovation and Infrastructure",0.0769,Reduced Inequalities,0.5641,Sustainable Cities and Communities,0.0769,Responsible Consumption and Production,0.2051,Climate Action,0.0,Life Below Water,0.1026,Life on Land,0.3077,"Peace, Justice and Strong Institutions",0.0256,Partnerships for the Goals
VIC_Wangaratta_Urban_2023,2023,VIC,46,0.1087,No Poverty,0.0,Zero Hunger,0.6087,Good Health and Well-being,0.1304,Quality Education,0.0,Gender Equality,0.0217,Clean Water and Sanitation,0.0652,Affordable and Clean Energy,0.7391,Decent Work and Economic Growth,0.1739,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.5435,Sustainable Cities and Communities,0.0435,Responsible Consumption and Production,0.1087,Climate Action,0.0,Life Below Water,0.0,Life on Land,0.3261,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
VIC_Warrnambool_Urban_2023,2023,VIC,49,0.0612,No Poverty,0.0,Zero Hunger,0.7143,Good Health and Well-being,0.0816,Quality Education,0.102,Gender Equality,0.0816,Clean Water and Sanitation,0.0612,Affordable and Clean Energy,0.7551,Decent Work and Economic Growth,0.0612,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.4082,Sustainable Cities and Communities,0.0612,Responsible Consumption and Production,0.102,Climate Action,0.0816,Life Below Water,0.0408,Life on Land,0.2449,"Peace, Justice and Strong Institutions",0.0816,Partnerships for the Goals
VIC_Hindmarsh_Rural_2023,2023,VIC,31,0.1613,No Poverty,0.0,Zero Hunger,0.5484,Good Health and Well-being,0.0645,Quality Education,0.1613,Gender Equality,0.0323,Clean Water and Sanitation,0.0645,Affordable and Clean Energy,0.7097,Decent Work and Economic Growth,0.0645,"Industry, Innovation and Infrastructure",0.0323,Reduced Inequalities,0.3871,Sustainable Cities and Communities,0.0645,Responsible Consumption and Production,0.1613,Climate Action,0.0,Life Below Water,0.0645,Life on Land,0.5161,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
VIC_Wellington_Urban_2023,2023,VIC,50,0.06,No Poverty,0.02,Zero Hunger,0.42,Good Health and Well-being,0.1,Quality Education,0.04,Gender Equality,0.02,Clean Water and Sanitation,0.1,Affordable and Clean Energy,0.62,Decent Work and Economic Growth,0.04,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.42,Sustainable Cities and Communities,0.02,Responsible Consumption and Production,0.18,Climate Action,0.0,Life Below Water,0.06,Life on Land,0.32,"Peace, Justice and Strong Institutions",0.02,Partnerships for the Goals
VIC_Whitehorse_Urban_2023,2023,VIC,15,0.0667,No Poverty,0.0,Zero Hunger,0.7333,Good Health and Well-being,0.1333,Quality Education,0.2,Gender Equality,0.0,Clean Water and Sanitation,0.0,Affordable and Clean Energy,0.6667,Decent Work and Economic Growth,0.1333,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.2,Sustainable Cities and Communities,0.0667,Responsible Consumption and Production,0.2667,Climate Action,0.0,Life Below Water,0.0667,Life on Land,0.5333,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
VIC_Wodonga_Urban_2023,2023,VIC,43,0.0698,No Poverty,0.0,Zero Hunger,0.7209,Good Health and Well-being,0.1395,Quality Education,0.0698,Gender Equality,0.0465,Clean Water and Sanitation,0.0233,Affordable and Clean Energy,0.7442,Decent Work and Economic Growth,0.093,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.4419,Sustainable Cities and Communities,0.0465,Responsible Consumption and Production,0.0465,Climate Action,0.0233,Life Below Water,0.0,Life on Land,0.4419,"Peace, Justice and Strong Institutions",0.0465,Partnerships for the Goals
VIC_Swan Hill_Urban_2023,2023,VIC,55,0.0909,No Poverty,0.0727,Zero Hunger,0.5818,Good Health and Well-being,0.0182,Quality Education,0.0727,Gender Equality,0.0909,Clean Water and Sanitation,0.0545,Affordable and Clean Energy,0.6909,Decent Work and Economic Growth,0.0909,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.5636,Sustainable Cities and Communities,0.0182,Responsible Consumption and Production,0.1091,Climate Action,0.0,Life Below Water,0.0182,Life on Land,0.4727,"Peace, Justice and Strong Institutions",0.0364,Partnerships for the Goals
VIC_Whittlesea_Urban_2023,2023,VIC,68,0.1324,No Poverty,0.0147,Zero Hunger,0.5147,Good Health and Well-being,0.1324,Quality Education,0.0294,Gender Equality,0.0294,Clean Water and Sanitation,0.0,Affordable and Clean Energy,0.7206,Decent Work and Economic Growth,0.0882,"Industry, Innovation and Infrastructure",0.0441,Reduced Inequalities,0.3676,Sustainable Cities and Communities,0.0735,Responsible Consumption and Production,0.0735,Climate Action,0.0,Life Below Water,0.1324,Life on Land,0.3088,"Peace, Justice and Strong Institutions",0.0147,Partnerships for the Goals
VIC_Moorabool_Urban_2023,2023,VIC,24,0.125,No Poverty,0.0417,Zero Hunger,0.6667,Good Health and Well-being,0.0417,Quality Education,0.0,Gender Equality,0.0833,Clean Water and Sanitation,0.0,Affordable and Clean Energy,0.75,Decent Work and Economic Growth,0.0417,"Industry, Innovation and Infrastructure",0.0417,Reduced Inequalities,0.625,Sustainable Cities and Communities,0.0417,Responsible Consumption and Production,0.0833,Climate Action,0.0,Life Below Water,0.1667,Life on Land,0.4167,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
WA_Armadale_Urban_2023,2023,WA,1,0.0,No Poverty,0.0,Zero Hunger,0.0,Good Health and Well-being,0.0,Quality Education,1.0,Gender Equality,0.0,Clean Water and Sanitation,0.0,Affordable and Clean Energy,1.0,Decent Work and Economic Growth,0.0,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.0,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.0,Climate Action,0.0,Life Below Water,0.0,Life on Land,1.0,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
WA_Albany_Urban_2023,2023,WA,27,0.0,No Poverty,0.0,Zero Hunger,0.4074,Good Health and Well-being,0.0741,Quality Education,0.0,Gender Equality,0.037,Clean Water and Sanitation,0.037,Affordable and Clean Energy,0.5926,Decent Work and Economic Growth,0.0741,"Industry, Innovation and Infrastructure",0.037,Reduced Inequalities,0.7037,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.037,Climate Action,0.037,Life Below Water,0.0,Life on Land,0.2593,"Peace, Justice and Strong Institutions",0.037,Partnerships for the Goals
VIC_Yarriambiack_Rural_2023,2023,VIC,34,0.0294,No Poverty,0.0,Zero Hunger,0.3235,Good Health and Well-being,0.1471,Quality Education,0.0294,Gender Equality,0.0294,Clean Water and Sanitation,0.0294,Affordable and Clean Energy,0.6471,Decent Work and Economic Growth,0.1471,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.5882,Sustainable Cities and Communities,0.0588,Responsible Consumption and Production,0.0588,Climate Action,0.0,Life Below Water,0.0294,Life on Land,0.3235,"Peace, Justice and Strong Institutions",0.0882,Partnerships for the Goals
WA_Ashburton_Rural_2023,2023,WA,13,0.0,No Poverty,0.0,Zero Hunger,0.6923,Good Health and Well-being,0.1538,Quality Education,0.0,Gender Equality,0.0769,Clean Water and Sanitation,0.0769,Affordable and Clean Energy,0.6154,Decent Work and Economic Growth,0.0,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.3077,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.0,Climate Action,0.0,Life Below Water,0.0,Life on Land,0.3077,"Peace, Justice and Strong Institutions",0.0769,Partnerships for the Goals
VIC_Yarra_Urban_2023,2023,VIC,82,0.0854,No Poverty,0.0122,Zero Hunger,0.6098,Good Health and Well-being,0.122,Quality Education,0.061,Gender Equality,0.0854,Clean Water and Sanitation,0.122,Affordable and Clean Energy,0.7317,Decent Work and Economic Growth,0.0854,"Industry, Innovation and Infrastructure",0.0122,Reduced Inequalities,0.4024,Sustainable Cities and Communities,0.061,Responsible Consumption and Production,0.2073,Climate Action,0.0366,Life Below Water,0.1341,Life on Land,0.2683,"Peace, Justice and Strong Institutions",0.0854,Partnerships for the Goals
WA_Augusta Margaret River_Rural_2023,2023,WA,30,0.1,No Poverty,0.0,Zero Hunger,0.7667,Good Health and Well-being,0.0667,Quality Education,0.0,Gender Equality,0.0667,Clean Water and Sanitation,0.0,Affordable and Clean Energy,0.7333,Decent Work and Economic Growth,0.0333,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.6667,Sustainable Cities and Communities,0.0667,Responsible Consumption and Production,0.2,Climate Action,0.0333,Life Below Water,0.3333,Life on Land,0.2667,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
WA_Bayswater_Urban_2023,2023,WA,8,0.0,No Poverty,0.0,Zero Hunger,0.75,Good Health and Well-being,0.0,Quality Education,0.0,Gender Equality,0.0,Clean Water and Sanitation,0.0,Affordable and Clean Energy,0.75,Decent Work and Economic Growth,0.0,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.875,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.125,Climate Action,0.0,Life Below Water,0.125,Life on Land,0.25,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
WA_Bassendean_Urban_2023,2023,WA,9,0.0,No Poverty,0.0,Zero Hunger,0.7778,Good Health and Well-being,0.1111,Quality Education,0.0,Gender Equality,0.0,Clean Water and Sanitation,0.1111,Affordable and Clean Energy,0.6667,Decent Work and Economic Growth,0.2222,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.6667,Sustainable Cities and Communities,0.1111,Responsible Consumption and Production,0.1111,Climate Action,0.0,Life Below Water,0.1111,Life on Land,0.5556,"Peace, Justice and Strong Institutions",0.1111,Partnerships for the Goals
WA_Beverley_Rural_2023,2023,WA,17,0.0588,No Poverty,0.0,Zero Hunger,0.5882,Good Health and Well-being,0.0,Quality Education,0.0,Gender Equality,0.0588,Clean Water and Sanitation,0.0588,Affordable and Clean Energy,0.8235,Decent Work and Economic Growth,0.0,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.7059,Sustainable Cities and Communities,0.0588,Responsible Consumption and Production,0.1176,Climate Action,0.0,Life Below Water,0.0588,Life on Land,0.4118,"Peace, Justice and Strong Institutions",0.0588,Partnerships for the Goals
WA_Belmont_Urban_2023,2023,WA,24,0.0417,No Poverty,0.0,Zero Hunger,0.4583,Good Health and Well-being,0.0417,Quality Education,0.0,Gender Equality,0.0417,Clean Water and Sanitation,0.0417,Affordable and Clean Energy,0.5833,Decent Work and Economic Growth,0.0417,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.7917,Sustainable Cities and Communities,0.0417,Responsible Consumption and Production,0.3333,Climate Action,0.0,Life Below Water,0.2083,Life on Land,0.4167,"Peace, Justice and Strong Institutions",0.0417,Partnerships for the Goals
WA_Boddington_Rural_2023,2023,WA,26,0.0769,No Poverty,0.0,Zero Hunger,0.5385,Good Health and Well-being,0.0769,Quality Education,0.0385,Gender Equality,0.0385,Clean Water and Sanitation,0.1154,Affordable and Clean Energy,0.6154,Decent Work and Economic Growth,0.0769,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.5769,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.1538,Climate Action,0.0,Life Below Water,0.0769,Life on Land,0.1923,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
VIC_Murrindindi_Rural_2023,2023,VIC,46,0.087,No Poverty,0.0,Zero Hunger,0.4783,Good Health and Well-being,0.1739,Quality Education,0.087,Gender Equality,0.0,Clean Water and Sanitation,0.0435,Affordable and Clean Energy,0.6304,Decent Work and Economic Growth,0.0652,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.2826,Sustainable Cities and Communities,0.087,Responsible Consumption and Production,0.3043,Climate Action,0.0,Life Below Water,0.1304,Life on Land,0.3043,"Peace, Justice and Strong Institutions",0.0435,Partnerships for the Goals
WA_Boyup Brooke_Rural_2023,2023,WA,19,0.0526,No Poverty,0.0,Zero Hunger,0.6316,Good Health and Well-being,0.1053,Quality Education,0.1053,Gender Equality,0.2632,Clean Water and Sanitation,0.0526,Affordable and Clean Energy,0.5263,Decent Work and Economic Growth,0.0526,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.4737,Sustainable Cities and Communities,0.1053,Responsible Consumption and Production,0.1579,Climate Action,0.0,Life Below Water,0.1053,Life on Land,0.3158,"Peace, Justice and Strong Institutions",0.0526,Partnerships for the Goals
WA_Bridgetown Greenbushes_Rural_2023,2023,WA,13,0.0,No Poverty,0.0,Zero Hunger,0.6154,Good Health and Well-being,0.0769,Quality Education,0.0,Gender Equality,0.0,Clean Water and Sanitation,0.0,Affordable and Clean Energy,0.4615,Decent Work and Economic Growth,0.0,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.6923,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.2308,Climate Action,0.0,Life Below Water,0.3077,Life on Land,0.1538,"Peace, Justice and Strong Institutions",0.0769,Partnerships for the Goals
VIC_West Wimmera_Rural_2023,2023,VIC,67,0.0896,No Poverty,0.0149,Zero Hunger,0.6119,Good Health and Well-being,0.0896,Quality Education,0.0,Gender Equality,0.0149,Clean Water and Sanitation,0.0149,Affordable and Clean Energy,0.6418,Decent Work and Economic Growth,0.1791,"Industry, Innovation and Infrastructure",0.0149,Reduced Inequalities,0.4925,Sustainable Cities and Communities,0.0448,Responsible Consumption and Production,0.0448,Climate Action,0.0,Life Below Water,0.0597,Life on Land,0.3134,"Peace, Justice and Strong Institutions",0.0149,Partnerships for the Goals
WA_Broome_Rural_2023,2023,WA,34,0.0294,No Poverty,0.0,Zero Hunger,0.7353,Good Health and Well-being,0.0,Quality Education,0.0294,Gender Equality,0.0,Clean Water and Sanitation,0.0,Affordable and Clean Energy,0.5588,Decent Work and Economic Growth,0.0,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.5588,Sustainable Cities and Communities,0.0588,Responsible Consumption and Production,0.0588,Climate Action,0.0294,Life Below Water,0.0,Life on Land,0.5294,"Peace, Justice and Strong Institutions",0.0588,Partnerships for the Goals
WA_Broomehill Tambellup_Rural_2023,2023,WA,10,0.1,No Poverty,0.0,Zero Hunger,0.5,Good Health and Well-being,0.1,Quality Education,0.0,Gender Equality,0.1,Clean Water and Sanitation,0.0,Affordable and Clean Energy,0.5,Decent Work and Economic Growth,0.0,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.6,Sustainable Cities and Communities,0.1,Responsible Consumption and Production,0.2,Climate Action,0.0,Life Below Water,0.1,Life on Land,0.5,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
